trxID,amount,type,transactionTime
TRX002219,123737,CREDIT,2024-01-22T20:43:00
TRX002220,132507,DEBIT,2024-01-28T11:36:00
TRX002221,126966,CREDIT,2024-01-30T11:14:00
TRX002222,127289,DEBIT,2024-01-19T03:30:00
TRX002223,108000,DEBIT,2024-01-08T07:56:00
TRX002224,129439,DEBIT,2024-01-05T19:12:00
TRX002225,111471,CREDIT,2024-01-06T02:14:00
TRX002226,107448,CREDIT,2024-01-28T19:39:00
TRX002227,109029,CREDIT,2024-01-24T21:09:00
TRX002228,107069,DEBIT,2024-01-10T04:48:00
TRX002229,116783,DEBIT,2024-01-17T02:49:00
TRX002230,129352,DEBIT,2024-01-08T07:42:00
TRX002231,113332,CREDIT,2024-01-09T21:58:00
TRX002232,105854,CREDIT,2024-01-08T19:04:00
TRX002233,100361,CREDIT,2024-01-09T12:22:00
TRX002234,105812,DEBIT,2024-01-21T01:04:00
TRX002235,122137,CREDIT,2024-01-09T02:18:00
TRX002236,107168,DEBIT,2024-01-09T01:47:00
TRX002237,105511,CREDIT,2024-01-04T11:18:00
TRX002238,112760,CREDIT,2024-01-19T10:43:00
TRX002239,108728,CREDIT,2024-01-21T19:32:00
TRX002240,109827,DEBIT,2024-01-22T22:11:00
TRX002241,104257,CREDIT,2024-01-14T10:58:00
TRX002242,102607,CREDIT,2024-01-06T03:50:00
TRX002243,121391,DEBIT,2024-01-07T03:30:00
TRX002244,109774,CREDIT,2024-01-20T02:14:00
TRX002245,126623,CREDIT,2024-01-15T17:25:00
TRX002246,114172,CREDIT,2024-01-27T10:30:00
TRX002247,104940,CREDIT,2024-01-17T16:24:00
TRX002248,117091,CREDIT,2024-01-09T00:50:00
TRX002249,110032,DEBIT,2024-01-22T23:52:00
TRX002250,122105,CREDIT,2024-01-15T22:13:00
TRX002251,111566,DEBIT,2024-01-29T21:08:00
TRX002252,131464,CREDIT,2024-01-08T01:58:00
TRX002253,131367,CREDIT,2024-01-01T05:41:00
TRX002254,126882,DEBIT,2024-01-12T10:00:00
TRX002255,113533,DEBIT,2024-01-07T22:06:00
TRX002256,111953,DEBIT,2024-01-09T18:23:00
TRX002257,127737,CREDIT,2024-01-03T14:22:00
TRX002258,119808,CREDIT,2024-01-28T18:51:00
TRX002259,121225,CREDIT,2024-01-21T15:25:00
TRX002260,124367,DEBIT,2024-01-14T06:41:00
TRX002261,128919,DEBIT,2024-01-02T08:55:00
TRX002262,130901,CREDIT,2024-01-10T06:55:00
TRX002263,113989,CREDIT,2024-01-23T04:40:00
TRX002264,112250,DEBIT,2024-01-22T03:55:00
TRX002265,107532,CREDIT,2024-01-05T01:51:00
TRX002266,125163,DEBIT,2024-01-29T02:09:00
TRX002267,126816,DEBIT,2024-01-29T06:03:00
TRX002268,130141,CREDIT,2024-01-05T04:36:00
TRX002269,109462,DEBIT,2024-01-27T11:18:00
TRX002270,118939,CREDIT,2024-01-12T10:42:00
TRX002271,131399,CREDIT,2024-01-15T19:01:00
TRX002272,124678,CREDIT,2024-01-25T01:34:00
TRX002273,131046,CREDIT,2024-01-08T15:22:00
TRX002274,118046,DEBIT,2024-01-22T23:32:00
TRX002275,120124,CREDIT,2024-01-24T11:25:00
TRX002276,102187,DEBIT,2024-01-13T16:57:00
TRX002277,110614,CREDIT,2024-01-20T09:38:00
TRX002278,118294,DEBIT,2024-01-09T03:20:00
TRX002279,129845,DEBIT,2024-01-20T02:52:00
TRX002280,128796,DEBIT,2024-01-30T03:09:00
TRX002281,123501,DEBIT,2024-01-24T07:56:00
TRX002282,130522,CREDIT,2024-01-13T04:48:00
TRX002283,122485,CREDIT,2024-01-27T10:06:00
TRX002284,116971,CREDIT,2024-01-31T15:41:00
TRX002285,132308,CREDIT,2024-01-18T10:07:00
TRX002286,110340,CREDIT,2024-01-05T10:29:00
TRX002287,114668,CREDIT,2024-01-20T04:44:00
TRX002288,122460,CREDIT,2024-01-20T00:01:00
TRX002289,102422,DEBIT,2024-01-02T01:13:00
TRX002290,115132,DEBIT,2024-01-21T17:05:00
TRX002291,112974,CREDIT,2024-01-21T11:13:00
TRX002292,122509,CREDIT,2024-01-23T07:13:00
TRX002293,129498,CREDIT,2024-01-09T00:09:00
TRX002294,109761,DEBIT,2024-01-24T06:23:00
TRX002295,115956,DEBIT,2024-01-06T07:36:00
TRX002296,130404,DEBIT,2024-01-13T15:47:00
TRX002297,110944,CREDIT,2024-01-18T12:11:00
TRX002298,103995,CREDIT,2024-01-26T18:08:00
TRX002299,132725,CREDIT,2024-01-09T18:40:00
TRX002300,108732,DEBIT,2024-01-29T11:06:00
TRX002301,115454,DEBIT,2024-01-23T11:24:00
TRX002302,108610,DEBIT,2024-01-21T00:12:00
TRX002303,118787,CREDIT,2024-01-16T21:22:00
TRX002304,110414,DEBIT,2024-01-20T16:02:00
TRX002305,130648,DEBIT,2024-01-15T06:17:00
TRX002306,101677,CREDIT,2024-01-25T23:48:00
TRX002307,106630,CREDIT,2024-01-05T01:44:00
TRX002308,109919,CREDIT,2024-01-10T01:23:00
TRX002309,113506,CREDIT,2024-01-16T15:24:00
TRX002310,114587,DEBIT,2024-01-08T23:43:00
TRX002311,104057,CREDIT,2024-01-07T13:18:00
TRX002312,117550,DEBIT,2024-01-30T07:08:00
TRX002313,104982,CREDIT,2024-01-15T01:03:00
TRX002314,105025,CREDIT,2024-01-04T20:44:00
TRX002315,103303,DEBIT,2024-01-27T03:13:00
TRX002316,104731,DEBIT,2024-01-13T14:48:00
TRX002317,121076,DEBIT,2024-01-14T10:56:00
TRX002318,119672,DEBIT,2024-01-20T20:03:00
TRX002319,101603,CREDIT,2024-01-09T09:11:00
TRX002320,103831,CREDIT,2024-01-28T22:15:00
TRX002321,106045,CREDIT,2024-01-09T10:37:00
TRX002322,118916,DEBIT,2024-01-30T00:14:00
TRX002323,115819,DEBIT,2024-01-13T08:48:00
TRX002324,108750,CREDIT,2024-01-05T22:31:00
TRX002325,118766,DEBIT,2024-01-16T17:05:00
TRX002326,130212,CREDIT,2024-01-12T13:12:00
TRX002327,124539,DEBIT,2024-01-18T08:14:00
TRX002328,107029,DEBIT,2024-01-04T17:40:00
TRX002329,120445,DEBIT,2024-01-02T18:59:00
TRX002330,102366,CREDIT,2024-01-17T16:28:00
TRX002331,116881,CREDIT,2024-01-01T14:43:00
TRX002332,131860,DEBIT,2024-01-27T22:57:00
TRX002333,124501,DEBIT,2024-01-09T02:29:00
TRX002334,127367,CREDIT,2024-01-02T20:15:00
TRX002335,115876,DEBIT,2024-01-19T19:48:00
TRX002336,107698,DEBIT,2024-01-23T18:44:00
TRX002337,109586,CREDIT,2024-01-22T07:44:00
TRX002338,107156,CREDIT,2024-01-25T12:12:00
TRX002339,126276,CREDIT,2024-01-28T04:49:00
TRX002340,131523,CREDIT,2024-01-26T13:11:00
TRX002341,128892,DEBIT,2024-01-19T18:30:00
TRX002342,121762,DEBIT,2024-01-01T23:40:00
TRX002343,104048,CREDIT,2024-01-25T01:39:00
TRX002344,111475,DEBIT,2024-01-15T20:06:00
TRX002345,115012,DEBIT,2024-01-10T18:50:00
TRX002346,117446,DEBIT,2024-01-31T07:13:00
TRX002347,126778,DEBIT,2024-01-30T23:49:00
TRX002348,125809,DEBIT,2024-01-28T12:12:00
TRX002349,108416,DEBIT,2024-01-29T06:44:00
TRX002350,105748,DEBIT,2024-01-14T08:00:00
TRX002351,108572,CREDIT,2024-01-04T13:01:00
TRX002352,128986,DEBIT,2024-01-16T10:28:00
TRX002353,113895,DEBIT,2024-01-21T17:43:00
TRX002354,114672,DEBIT,2024-01-25T09:22:00
TRX002355,123416,CREDIT,2024-01-08T16:26:00
TRX002356,105707,DEBIT,2024-01-25T04:23:00
TRX002357,116427,DEBIT,2024-01-16T12:16:00
TRX002358,132631,DEBIT,2024-01-29T20:39:00
TRX002359,123537,DEBIT,2024-01-01T13:07:00
TRX002360,118884,DEBIT,2024-01-08T08:43:00
TRX002361,116186,DEBIT,2024-01-26T05:15:00
TRX002362,105579,CREDIT,2024-01-20T06:48:00
TRX002363,116715,CREDIT,2024-01-14T02:18:00
TRX002364,107197,CREDIT,2024-01-18T14:27:00
TRX002365,124308,CREDIT,2024-01-13T09:45:00
TRX002366,129665,DEBIT,2024-01-09T14:37:00
TRX002367,113379,CREDIT,2024-01-22T19:50:00
TRX002368,123403,DEBIT,2024-01-14T23:02:00
TRX002369,110218,DEBIT,2024-01-10T03:06:00
TRX002370,113387,DEBIT,2024-01-21T14:27:00
TRX002371,121006,CREDIT,2024-01-04T22:34:00
TRX002372,115375,DEBIT,2024-01-23T10:50:00
TRX002373,104283,DEBIT,2024-01-26T18:22:00
TRX002374,100165,CREDIT,2024-01-27T19:43:00
TRX002375,119251,CREDIT,2024-01-30T14:13:00
TRX002376,104899,CREDIT,2024-01-12T03:52:00
TRX002377,118895,CREDIT,2024-01-13T05:09:00
TRX002378,132096,CREDIT,2024-01-28T20:31:00
TRX002379,129480,CREDIT,2024-01-23T08:06:00
TRX002380,128323,DEBIT,2024-01-04T03:56:00
TRX002381,124528,DEBIT,2024-01-19T14:10:00
TRX002382,124913,CREDIT,2024-01-08T05:13:00
TRX002383,115534,DEBIT,2024-01-04T00:56:00
TRX002384,105982,DEBIT,2024-01-18T06:49:00
TRX002385,104331,DEBIT,2024-01-04T07:46:00
TRX002386,109464,CREDIT,2024-01-26T18:01:00
TRX002387,124301,CREDIT,2024-01-02T01:44:00
TRX002388,118587,CREDIT,2024-01-31T23:42:00
TRX002389,128875,CREDIT,2024-01-08T16:17:00
TRX002390,130096,CREDIT,2024-01-05T19:16:00
TRX002391,108014,DEBIT,2024-01-21T16:54:00
TRX002392,110634,CREDIT,2024-01-03T04:40:00
TRX002393,114160,DEBIT,2024-01-04T12:07:00
TRX002394,122489,DEBIT,2024-01-08T18:18:00
TRX002395,131770,DEBIT,2024-01-15T21:43:00
TRX002396,121616,CREDIT,2024-01-26T02:47:00
TRX002397,122035,CREDIT,2024-01-12T23:28:00
TRX002398,109895,CREDIT,2024-01-28T05:23:00
TRX002399,113270,DEBIT,2024-01-30T23:00:00
TRX002400,130608,CREDIT,2024-01-23T15:08:00
TRX002401,112441,DEBIT,2024-01-20T01:33:00
TRX002402,122826,CREDIT,2024-01-22T12:52:00
TRX002403,125948,DEBIT,2024-01-13T05:26:00
TRX002404,123513,CREDIT,2024-01-29T02:19:00
TRX002405,104953,CREDIT,2024-01-10T08:18:00
TRX002406,115610,CREDIT,2024-01-01T11:48:00
TRX002407,117593,DEBIT,2024-01-15T20:42:00
TRX002408,123893,DEBIT,2024-01-06T19:12:00
TRX002409,117774,CREDIT,2024-01-30T07:31:00
TRX002410,104073,DEBIT,2024-01-06T05:54:00
TRX002411,108392,CREDIT,2024-01-14T05:01:00
TRX002412,108524,CREDIT,2024-01-28T18:36:00
TRX002413,120763,CREDIT,2024-01-11T08:58:00
TRX002414,109607,CREDIT,2024-01-21T21:59:00
TRX002415,113714,CREDIT,2024-01-15T02:59:00
TRX002416,105690,CREDIT,2024-01-02T01:25:00
TRX002417,124323,CREDIT,2024-01-11T20:11:00
TRX002418,101140,CREDIT,2024-01-04T04:27:00
TRX002419,101890,CREDIT,2024-01-08T05:16:00
TRX002420,102422,DEBIT,2024-01-09T01:23:00
TRX002421,116420,CREDIT,2024-01-06T05:14:00
TRX002422,110088,CREDIT,2024-01-26T09:15:00
TRX002423,117066,DEBIT,2024-01-26T15:18:00
TRX002424,124222,DEBIT,2024-01-17T22:29:00
TRX002425,100663,DEBIT,2024-01-30T08:42:00
TRX002426,119970,DEBIT,2024-01-28T21:48:00
TRX002427,123705,CREDIT,2024-01-19T09:17:00
TRX002428,113508,CREDIT,2024-01-18T18:30:00
TRX002429,111529,CREDIT,2024-01-24T13:57:00
TRX002430,102387,DEBIT,2024-01-16T18:02:00
TRX002431,128791,CREDIT,2024-01-15T13:02:00
TRX002432,101369,DEBIT,2024-01-11T02:57:00
TRX002433,131991,DEBIT,2024-01-21T10:50:00
TRX002434,128713,DEBIT,2024-01-21T15:16:00
TRX002435,105574,CREDIT,2024-01-05T19:01:00
TRX002436,102268,CREDIT,2024-01-18T19:14:00
TRX002437,117324,CREDIT,2024-01-20T03:42:00
TRX002438,110011,DEBIT,2024-01-22T22:23:00
TRX002439,111033,CREDIT,2024-01-05T11:45:00
TRX002440,127969,CREDIT,2024-01-08T12:06:00
TRX002441,115866,CREDIT,2024-01-28T18:06:00
TRX002442,110328,CREDIT,2024-01-18T16:26:00
TRX002443,120914,DEBIT,2024-01-28T13:48:00
TRX002444,110786,DEBIT,2024-01-14T17:01:00
TRX002445,100698,CREDIT,2024-01-14T15:38:00
TRX002446,130510,DEBIT,2024-01-07T13:12:00
TRX002447,105598,CREDIT,2024-01-11T03:11:00
TRX002448,132423,CREDIT,2024-01-16T03:17:00
TRX002449,125605,CREDIT,2024-01-25T15:46:00
TRX002450,111099,DEBIT,2024-01-06T22:00:00
TRX002451,100016,DEBIT,2024-01-31T10:08:00
TRX002452,125909,CREDIT,2024-01-14T01:11:00
TRX002453,124367,CREDIT,2024-01-31T04:12:00
TRX002454,100023,DEBIT,2024-01-20T23:20:00
TRX002455,102750,CREDIT,2024-01-26T11:38:00
TRX002456,102265,CREDIT,2024-01-08T04:57:00
TRX002457,130598,CREDIT,2024-01-06T16:25:00
TRX002458,121213,CREDIT,2024-01-20T14:15:00
TRX002459,114589,DEBIT,2024-01-31T21:29:00
TRX002460,102161,DEBIT,2024-01-01T14:46:00
TRX002461,106095,CREDIT,2024-01-17T02:09:00
TRX002462,115867,DEBIT,2024-01-22T05:32:00
TRX002463,118909,DEBIT,2024-01-19T22:04:00
TRX002464,105023,CREDIT,2024-01-24T01:33:00
TRX002465,122139,DEBIT,2024-01-14T21:33:00
TRX002466,115071,CREDIT,2024-01-29T15:48:00
TRX002467,117541,CREDIT,2024-01-03T22:07:00
TRX002468,111629,DEBIT,2024-01-04T23:36:00
TRX002469,114508,DEBIT,2024-01-24T03:19:00
TRX002470,130750,DEBIT,2024-01-02T12:04:00
TRX002471,122798,DEBIT,2024-01-29T03:14:00
TRX002472,108384,DEBIT,2024-01-16T06:09:00
TRX002473,120459,CREDIT,2024-01-29T14:23:00
TRX002474,120292,DEBIT,2024-01-11T06:03:00
TRX002475,121023,DEBIT,2024-01-14T02:45:00
TRX002476,129309,DEBIT,2024-01-31T08:54:00
TRX002477,120133,CREDIT,2024-01-17T16:00:00
TRX002478,101630,DEBIT,2024-01-14T16:49:00
TRX002479,104940,CREDIT,2024-01-02T03:54:00
TRX002480,123932,DEBIT,2024-01-07T04:32:00
TRX002481,128521,DEBIT,2024-01-27T00:26:00
TRX002482,118759,DEBIT,2024-01-02T09:36:00
TRX002483,124621,CREDIT,2024-01-28T09:15:00
TRX002484,109263,DEBIT,2024-01-18T23:37:00
TRX002485,119171,DEBIT,2024-01-23T20:27:00
TRX002486,101717,DEBIT,2024-01-06T21:23:00
TRX002487,126688,DEBIT,2024-01-05T20:47:00
TRX002488,117426,CREDIT,2024-01-18T16:45:00
TRX002489,130870,CREDIT,2024-01-16T05:12:00
TRX002490,107425,CREDIT,2024-01-30T14:12:00
TRX002491,121375,DEBIT,2024-01-08T16:13:00
TRX002492,122224,CREDIT,2024-01-19T06:39:00
TRX002493,105724,CREDIT,2024-01-30T06:47:00
TRX002494,100697,CREDIT,2024-01-30T05:18:00
TRX002495,119392,DEBIT,2024-01-19T18:11:00
TRX002496,111577,DEBIT,2024-01-03T19:53:00
TRX002497,104766,DEBIT,2024-01-22T02:49:00
TRX002498,122246,CREDIT,2024-01-02T12:10:00
TRX002499,116080,CREDIT,2024-01-24T23:25:00
TRX002500,128646,DEBIT,2024-01-03T22:37:00
TRX002501,121842,CREDIT,2024-01-25T01:05:00
TRX002502,101309,CREDIT,2024-01-08T15:15:00
TRX002503,121837,CREDIT,2024-01-24T11:18:00
TRX002504,120905,DEBIT,2024-01-22T09:13:00
TRX002505,109144,CREDIT,2024-01-23T01:13:00
TRX002506,126950,CREDIT,2024-01-08T22:53:00
TRX002507,123109,DEBIT,2024-01-01T18:43:00
TRX002508,108118,CREDIT,2024-01-03T15:56:00
TRX002509,123251,CREDIT,2024-01-16T13:41:00
TRX002510,107983,DEBIT,2024-01-28T12:26:00
TRX002511,103986,DEBIT,2024-01-31T01:46:00
TRX002512,115250,DEBIT,2024-01-06T04:54:00
TRX002513,123721,DEBIT,2024-01-25T00:52:00
TRX002514,127087,DEBIT,2024-01-04T05:38:00
TRX002515,110995,DEBIT,2024-01-06T02:09:00
TRX002516,119133,DEBIT,2024-01-23T11:26:00
TRX002517,119513,DEBIT,2024-01-26T22:26:00
TRX002518,124153,DEBIT,2024-01-03T18:55:00
TRX002519,130698,DEBIT,2024-01-11T18:38:00
TRX002520,110273,CREDIT,2024-01-18T01:39:00
TRX002521,129759,DEBIT,2024-01-16T22:34:00
TRX002522,116135,CREDIT,2024-01-25T13:37:00
TRX002523,123128,DEBIT,2024-01-22T04:27:00
TRX002524,125401,CREDIT,2024-01-30T19:16:00
TRX002525,129866,CREDIT,2024-01-21T10:57:00
TRX002526,112707,CREDIT,2024-01-24T03:08:00
TRX002527,111737,CREDIT,2024-01-30T10:42:00
TRX002528,122784,DEBIT,2024-01-08T00:00:00
TRX002529,104824,DEBIT,2024-01-04T18:39:00
TRX002530,115829,DEBIT,2024-01-12T13:19:00
TRX002531,115839,DEBIT,2024-01-07T14:26:00
TRX002532,112959,DEBIT,2024-01-11T22:23:00
TRX002533,118582,CREDIT,2024-01-14T21:08:00
TRX002534,116174,CREDIT,2024-01-11T05:36:00
TRX002535,121135,DEBIT,2024-01-23T21:07:00
TRX002536,121973,DEBIT,2024-01-10T14:55:00
TRX002537,128122,CREDIT,2024-01-25T22:38:00
TRX002538,114071,CREDIT,2024-01-15T01:47:00
TRX002539,103678,CREDIT,2024-01-10T15:19:00
TRX002540,104900,CREDIT,2024-01-15T07:34:00
TRX002541,106462,CREDIT,2024-01-21T22:21:00
TRX002542,110681,DEBIT,2024-01-01T10:19:00
TRX002543,106250,CREDIT,2024-01-22T07:22:00
TRX002544,107616,CREDIT,2024-01-08T04:32:00
TRX002545,104923,CREDIT,2024-01-19T06:40:00
TRX002546,129834,DEBIT,2024-01-14T02:52:00
TRX002547,120377,DEBIT,2024-01-24T14:58:00
TRX002548,106455,DEBIT,2024-01-13T13:01:00
TRX002549,130761,DEBIT,2024-01-03T01:58:00
TRX002550,117949,CREDIT,2024-01-31T15:54:00
TRX002551,100627,DEBIT,2024-01-31T14:28:00
TRX002552,118655,CREDIT,2024-01-02T23:07:00
TRX002553,125849,DEBIT,2024-01-17T20:44:00
TRX002554,110120,DEBIT,2024-01-20T18:51:00
TRX002555,126559,CREDIT,2024-01-04T07:18:00
TRX002556,111522,DEBIT,2024-01-30T20:41:00
TRX002557,119119,CREDIT,2024-01-18T05:44:00
TRX002558,116594,CREDIT,2024-01-19T07:22:00
TRX002559,121470,CREDIT,2024-01-06T12:09:00
TRX002560,106603,DEBIT,2024-01-27T08:42:00
TRX002561,117568,DEBIT,2024-01-04T13:19:00
TRX002562,117731,DEBIT,2024-01-18T03:55:00
TRX002563,126346,CREDIT,2024-01-04T19:10:00
TRX002564,105103,CREDIT,2024-01-29T00:01:00
TRX002565,103440,DEBIT,2024-01-19T14:47:00
TRX002566,113162,DEBIT,2024-01-15T23:10:00
TRX002567,112173,DEBIT,2024-01-03T07:19:00
TRX002568,132539,DEBIT,2024-01-14T04:42:00
TRX002569,128361,CREDIT,2024-01-14T11:35:00
TRX002570,121741,CREDIT,2024-01-22T07:51:00
TRX002571,132417,DEBIT,2024-01-13T23:35:00
TRX002572,127167,CREDIT,2024-01-04T07:21:00
TRX002573,118395,CREDIT,2024-01-22T10:51:00
TRX002574,110771,DEBIT,2024-01-09T09:52:00
TRX002575,126508,DEBIT,2024-01-23T19:30:00
TRX002576,101246,DEBIT,2024-01-25T11:02:00
TRX002577,101687,CREDIT,2024-01-08T02:10:00
TRX002578,111538,DEBIT,2024-01-10T23:29:00
TRX002579,110584,DEBIT,2024-01-02T19:43:00
TRX002580,103059,DEBIT,2024-01-08T06:06:00
TRX002581,112203,DEBIT,2024-01-16T14:47:00
TRX002582,106424,CREDIT,2024-01-13T12:39:00
TRX002583,131891,DEBIT,2024-01-28T14:20:00
TRX002584,113859,CREDIT,2024-01-19T18:52:00
TRX002585,120795,DEBIT,2024-01-27T06:46:00
TRX002586,108474,DEBIT,2024-01-11T14:50:00
TRX002587,100492,DEBIT,2024-01-05T02:02:00
TRX002588,128550,DEBIT,2024-01-20T16:47:00
TRX002589,131843,CREDIT,2024-01-01T08:39:00
TRX002590,116990,DEBIT,2024-01-28T16:28:00
TRX002591,119849,DEBIT,2024-01-31T01:28:00
TRX002592,128275,DEBIT,2024-01-08T03:33:00
TRX002593,108559,CREDIT,2024-01-04T18:28:00
TRX002594,107882,DEBIT,2024-01-23T05:58:00
TRX002595,119241,DEBIT,2024-01-21T22:29:00
TRX002596,128206,DEBIT,2024-01-03T21:12:00
TRX002597,127351,CREDIT,2024-01-17T04:19:00
TRX002598,102793,DEBIT,2024-01-20T13:43:00
TRX002599,130462,CREDIT,2024-01-03T03:17:00
TRX002600,106995,CREDIT,2024-01-31T02:11:00
TRX002601,129437,DEBIT,2024-01-24T08:15:00
TRX002602,115297,CREDIT,2024-01-02T15:28:00
TRX002603,110054,CREDIT,2024-01-04T11:45:00
TRX002604,132256,DEBIT,2024-01-09T07:44:00
TRX002605,128837,CREDIT,2024-01-19T10:08:00
TRX002606,116471,DEBIT,2024-01-01T03:01:00
TRX002607,125262,DEBIT,2024-01-24T07:30:00
TRX002608,128101,DEBIT,2024-01-03T17:14:00
TRX002609,113879,DEBIT,2024-01-12T13:49:00
TRX002610,113053,CREDIT,2024-01-23T05:16:00
TRX002611,132614,CREDIT,2024-01-04T10:50:00
TRX002612,123371,CREDIT,2024-01-04T21:58:00
TRX002613,108118,DEBIT,2024-01-19T20:12:00
TRX002614,120066,DEBIT,2024-01-28T00:01:00
TRX002615,101795,DEBIT,2024-01-29T03:50:00
TRX002616,131686,DEBIT,2024-01-13T03:06:00
TRX002617,119326,DEBIT,2024-01-17T12:15:00
TRX002618,121078,CREDIT,2024-01-09T01:50:00
TRX002619,106935,DEBIT,2024-01-22T14:15:00
TRX002620,108731,DEBIT,2024-01-11T02:45:00
TRX002621,114784,CREDIT,2024-01-22T18:28:00
TRX002622,125696,DEBIT,2024-01-01T23:58:00
TRX002623,122161,DEBIT,2024-01-02T17:15:00
TRX002624,120943,CREDIT,2024-01-13T18:34:00
TRX002625,111965,DEBIT,2024-01-05T17:47:00
TRX002626,122528,DEBIT,2024-01-15T04:32:00
TRX002627,126581,DEBIT,2024-01-22T07:35:00
TRX002628,122453,DEBIT,2024-01-10T20:11:00
TRX002629,129636,DEBIT,2024-01-26T16:36:00
TRX002630,102755,CREDIT,2024-01-28T22:05:00
TRX002631,124474,CREDIT,2024-01-04T15:13:00
TRX002632,129782,DEBIT,2024-01-18T11:49:00
TRX002633,121229,CREDIT,2024-01-26T05:32:00
TRX002634,116395,CREDIT,2024-01-04T19:53:00
TRX002635,128806,CREDIT,2024-01-25T20:11:00
TRX002636,125631,DEBIT,2024-01-08T07:07:00
TRX002637,127026,DEBIT,2024-01-19T04:27:00
TRX002638,110396,CREDIT,2024-01-21T06:58:00
TRX002639,107049,CREDIT,2024-01-19T09:14:00
TRX002640,120812,DEBIT,2024-01-29T14:47:00
TRX002641,111665,DEBIT,2024-01-22T23:30:00
TRX002642,100485,DEBIT,2024-01-29T03:07:00
TRX002643,101277,DEBIT,2024-01-19T19:49:00
TRX002644,131639,DEBIT,2024-01-05T10:57:00
TRX002645,116707,DEBIT,2024-01-05T19:06:00
TRX002646,130994,CREDIT,2024-01-30T04:10:00
TRX002647,128281,CREDIT,2024-01-29T20:38:00
TRX002648,108607,CREDIT,2024-01-13T01:34:00
TRX002649,129241,CREDIT,2024-01-15T15:40:00
TRX002650,115828,CREDIT,2024-01-11T19:35:00
TRX002651,104473,DEBIT,2024-01-16T01:33:00
TRX002652,130745,CREDIT,2024-01-19T23:04:00
TRX002653,132444,DEBIT,2024-01-17T12:40:00
TRX002654,128910,CREDIT,2024-01-12T12:07:00
TRX002655,122190,DEBIT,2024-01-06T11:55:00
TRX002656,115032,DEBIT,2024-01-05T12:11:00
TRX002657,132258,CREDIT,2024-01-11T11:56:00
TRX002658,123166,DEBIT,2024-01-29T08:49:00
TRX002659,109765,CREDIT,2024-01-21T14:40:00
TRX002660,108924,CREDIT,2024-01-08T05:31:00
TRX002661,101839,CREDIT,2024-01-14T01:18:00
TRX002662,105137,CREDIT,2024-01-07T03:42:00
TRX002663,119481,DEBIT,2024-01-21T13:43:00
TRX002664,120476,CREDIT,2024-01-16T12:05:00
TRX002665,129458,DEBIT,2024-01-13T12:44:00
TRX002666,104708,DEBIT,2024-01-31T00:12:00
TRX002667,111927,CREDIT,2024-01-11T08:11:00
TRX002668,128115,DEBIT,2024-01-23T08:51:00
TRX002669,121659,DEBIT,2024-01-14T11:02:00
TRX002670,115097,CREDIT,2024-01-19T02:42:00
TRX002671,120438,CREDIT,2024-01-03T02:39:00
TRX002672,109292,DEBIT,2024-01-31T10:14:00
TRX002673,101054,DEBIT,2024-01-17T07:05:00
TRX002674,129024,CREDIT,2024-01-25T11:44:00
TRX002675,122867,DEBIT,2024-01-20T05:27:00
TRX002676,107470,CREDIT,2024-01-19T13:25:00
TRX002677,122857,DEBIT,2024-01-08T04:13:00
TRX002678,118498,DEBIT,2024-01-03T00:36:00
TRX002679,111183,CREDIT,2024-01-28T03:48:00
TRX002680,111143,CREDIT,2024-01-11T03:27:00
TRX002681,128645,DEBIT,2024-01-15T22:53:00
TRX002682,116940,CREDIT,2024-01-24T11:01:00
TRX002683,112104,DEBIT,2024-01-25T12:01:00
TRX002684,124792,CREDIT,2024-01-02T16:47:00
TRX002685,104943,DEBIT,2024-01-29T05:35:00
TRX002686,120001,DEBIT,2024-01-09T23:01:00
TRX002687,124985,DEBIT,2024-01-10T17:30:00
TRX002688,107173,CREDIT,2024-01-31T09:11:00
TRX002689,111445,CREDIT,2024-01-15T23:15:00
TRX002690,127613,CREDIT,2024-01-18T01:49:00
TRX002691,123376,DEBIT,2024-01-19T03:41:00
TRX002692,124057,CREDIT,2024-01-29T08:02:00
TRX002693,120496,DEBIT,2024-01-23T16:40:00
TRX002694,109193,CREDIT,2024-01-17T04:28:00
TRX002695,119251,CREDIT,2024-01-08T03:28:00
TRX002696,128699,CREDIT,2024-01-25T06:02:00
TRX002697,117379,DEBIT,2024-01-09T18:51:00
TRX002698,116226,DEBIT,2024-01-07T09:35:00
TRX002699,108627,DEBIT,2024-01-12T16:53:00
TRX002700,110356,CREDIT,2024-01-17T16:11:00
TRX002701,108120,DEBIT,2024-01-04T12:39:00
TRX002702,127528,DEBIT,2024-01-05T01:23:00
TRX002703,126956,CREDIT,2024-01-08T11:56:00
TRX002704,122428,DEBIT,2024-01-21T06:21:00
TRX002705,123893,DEBIT,2024-01-07T21:57:00
TRX002706,113575,DEBIT,2024-01-19T03:12:00
TRX002707,101954,DEBIT,2024-01-05T10:33:00
TRX002708,111368,CREDIT,2024-01-01T06:37:00
TRX002709,130913,DEBIT,2024-01-14T23:04:00
TRX002710,101800,CREDIT,2024-01-20T12:41:00
TRX002711,125436,CREDIT,2024-01-02T15:05:00
TRX002712,106485,CREDIT,2024-01-17T04:06:00
TRX002713,131482,CREDIT,2024-01-05T18:37:00
TRX002714,106646,CREDIT,2024-01-11T10:04:00
TRX002715,110942,CREDIT,2024-01-13T23:34:00
TRX002716,101969,CREDIT,2024-01-25T06:39:00
TRX002717,102931,DEBIT,2024-01-17T05:04:00
